PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	C1	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	WC	UT	PM
J	Baba, Yuki G.; Tanaka, Koichi; Kusumoto, Yoshinobu								Changes in spider diversity and community structure along abandonment and vegetation succession in rice paddy ecosystems								ECOLOGICAL ENGINEERING				127				235	244		10.1016/j.ecoleng.2018.12.007			FEB 2019	2019	Field abandonment is a new threat to the biodiversity of agricultural land, but its impacts on arthropod communities remain unclear. We investigated how field abandonment influences spider abundance and diversity in rice paddy ecosystems. We collected spiders in paddy fields and six types of abandoned fields with different combinations of vegetation successional stage (early, middle, or late) and soil water content (wet or dry) in Ibaraki Prefecture, Japan. The abundance and species richness of cursorial spiders were higher in the abandoned fields than in the paddy fields, but there was no difference in the case of orb-weavers. Total spider abundance decreased with increasing successional stage, but the responses differed between orb-weavers and cursorial spiders: the abundance of orb-weavers decreased in the middle stage, whereas that of cursorial spiders decreased in the late stage. Soil water content affected only the abundance of orb-weavers: abundance was higher on wet soil than on dry soil. Species richness was not affected by either vegetation succession or soil water content. On the other hand, an individual-based species-accumulation curve showed that rarefied species richness tended to be greater in abandoned fields at the late stage. Ordination analysis showed that species composition clearly differed among paddy and abandoned fields at different successional stages. Our findings suggest that spider abundance and diversity are higher in abandoned fields than in cultivated fields, and that species composition varies depending on field abandonment and succession. Therefore, maintaining cultivated fields and abandoned fields at different successional stages can maintain a high diversity of spiders across rice paddy ecosystems.		[Baba, Yuki G.; Tanaka, Koichi] NARO, Inst Agroenvironm Sci, Tsukuba, Ibaraki 3058604, Japan; [Kusumoto, Yoshinobu] NARO, Western Reg Agr Res Ctr, 2575 Ikano Cho, Zentsuji, Kagawa 7658508, Japan; [Baba, Yuki G.] NARO, Inst Agroenvironm Sci, Tsukuba, Ibaraki 3058604, Japan								10							Ecology; Engineering, Environmental; Environmental Sciences	WOS:000455632500024		
J	Johnson, Sarah A.; Tompkins, Meagan M.; Tompkins, Hayley; Colla, Sheila R.								Artificial Domicile Use by Bumble Bees (<i>Bombus</i>; Hymenoptera: Apidae) in Ontario, Canada								JOURNAL OF INSECT SCIENCE				19	1					7	10.1093/jisesa/iey139			JAN 19 2019	2019	Bumble bees are an important group of pollinating insects that are of increasing conservation concern due to relatively recent and dramatic species-specific declines. Nesting ecology can vary significantly between species, and nest site selection may be affected by many factors, including heredity, individual experience, and habitat availability. Data on bumble bee nesting ecology are inherently difficult to collect in the wild as nests are often cryptic. Artificial domiciles (nest boxes) can be a useful tool for gathering information on species-specific nesting behavior to inform conservation management of native pollinator populations. The aim of this study was to examine the use of three different domicile designs for monitoring bumble bees: aboveground, underground, and false underground, while collecting information on occupying species identity and richness to compare with sampling with traditional netting survey methods. Across Ontario, the majority of sites had at least one domicile occupied, with the aboveground installation method proving most successful whereas no false-underground domiciles were occupied. Occupied domiciles appeared to preferentially sample certain species compared to netting surveys, and rarefied species richness of both methods was similar. Given that some bumble bees did occupy artificial domiciles, and species richness relative to sample size was high, with further refinement, this method may be useful for bumble bee research and monitoring: filling in nesting ecology knowledge gaps and potentially as a conservation management tool.		[Johnson, Sarah A.] Simon Fraser Univ, Dept Biol Sci, 8888 Univ Dr, Burnaby, BC V5A 1S6, Canada; [Johnson, Sarah A.; Tompkins, Hayley] Wildlife Preservat Canada, Native Pollinator Initiat, 5420 Highway 6 North, Guelph, ON N1H 6J2, Canada; [Tompkins, Meagan M.] York Univ, Dept Biol, 4700 Keele St, Toronto, ON M3J 1P3, Canada; [Tompkins, Hayley] Univ Guelph, Sch Environm Sci, 50 Stone Rd East, Guelph, ON N1G 2W1, Canada; [Colla, Sheila R.] York Univ, Fac Environm Studies, 4700 Keele St, N York, ON M3J 1P3, Canada; [Johnson, Sarah A.] Simon Fraser Univ, Dept Biol Sci, 8888 Univ Dr, Burnaby, BC V5A 1S6, Canada; [Johnson, Sarah A.] Wildlife Preservat Canada, Native Pollinator Initiat, 5420 Highway 6 North, Guelph, ON N1H 6J2, Canada								3							Entomology	WOS:000456494500001		
J	Tsafack, Noelline; Rebaudo, Francois; Wang, Hui; Nagy, David D.; Xie, Yingzhong; Wang, Xinpu; Fattorini, Simone								Carabid community structure in northern China grassland ecosystems: Effects of local habitat on species richness, species composition and functional diversity								PEERJ				6						e6197	10.7717/peerj.6197			JAN 9 2019	2019	Background: Most carabid beetles are particularly sensitive to local habitat characteristics. Although in China grasslands account for more than 40% of the national land, their biodiversity is still poorly known. The aim of this paper is to identify the main environmental characteristics influencing carabid diversity in different types of grassland in northern China. Methods: We investigated the influence of vegetation (plant biomass, cover, density, height and species richness), soil (bulk density, above ground litter, moisture and temperature) and climate (humidity, precipitation and temperature) on carabid community structure (species richness, species composition and functional diversity-measured as body size, movement and total diversity) in three types of grasslands: desert, typical and meadow steppes. We used Canonical correspondence analysis to investigate the role of habitat characteristics on species composition and eigenvector spatial filtering to investigate the responses of species richness and functional diversities. Results: We found that carabid community structure was strongly influenced by local habitat characteristics and particularly by climatic factors. Carabids in the desert steppe showed the lowest richness and functional diversities. Climate predictors (temperature, precipitation and humidity) had positive effects on carabid species richness at both regional and ecosystem levels, with difference among ecosystems. Plant diversity had a positive influence on carabid richness at the regional level. Soil compaction and temperature were negatively related to species richness at regional level. Climatic factors positively influenced functional diversities, whereas soil temperature had negative effects. Soil moisture and temperature were the most important drivers of species composition at regional level, whereas the relative importance of the various environmental parameters varied among ecosystems. Discussion: Carabid responses to environmental characteristics varied among grassland types, which warns against generalizations and indicates that management programs should be considered at grassland scale. Carabid community structure is strongly influenced by climatic factors, and can therefore be particularly sensitive to ongoing climate change.		[Tsafack, Noelline; Wang, Hui; Xie, Yingzhong; Wang, Xinpu] Ningxia Univ, Sch Agr, Yinchuan, Peoples R China; [Rebaudo, Francois] Univ Paris Saclay, Univ Paris Sud, CNRS, UMR EGCE,IRD, Gif Sur Yvette, France; [Nagy, David D.] MTA DE, Biodivers & Ecosyst Serv Res Grp, Egyet Sq 1, Debrecen, Hungary; [Fattorini, Simone] Univ Aquila, Dept Life Hlth & Environm Sci, Laquila, Italy; [Xie, Yingzhong; Wang, Xinpu] Ningxia Univ, Sch Agr, Yinchuan, Peoples R China								25							Multidisciplinary Sciences	WOS:000455261800010		
J	Goh, Thaiy Gazi; Loo, Jey-Sern; Farahin-Mustafa, Nur; Saldnah-Myassin, Nur; Hashim, Rosli								The habitat preference of dung beetle species associated with elephant dung of the Malay Peninsula								RAFFLES BULLETIN OF ZOOLOGY				67				328	336		10.26107/RBZ-2019-0024			2019	2019	Dung beetles are often used as indicators of forest health. However, not much is known about the non-forest dwelling dung beetle species of the Malay Peninsula and the species in this habitat have not been compared to communities recorded in anthropogenically altered habitats in South East Asia. Grassland along forest edges is the habitat of grazing megafauna and the dung produced by these mammals is a potentially large resource to dung beetles that can adapt to non-forest habitats. In this study, we classified 25 dung beetle species associated with elephant dung based on their habitat preference. We sampled six different localities on the Malay Peninsula, placing transects within forests and along forest edges. Elephant dung baited traps were deployed at regular intervals along these transects. Forest sampling points had higher abundance, species richness and Shannon diversity than forest edge sampling points, but there was no significant difference in species accumulation curves or rarefied species richness. Hierarchical cluster analysis and ordination indicated a clear division between forest and forest edge species. A binomial generalised linear mixed model further showed that 14 species preferred forest habitats and eight preferred forest edge habitats. These classifications largely agreed with previous habitat preference studies conducted in Borneo and Sulawesi. It is likely that habitat preference in dung beetles is dependent on abiotic factors such as temperature as well as biotic factors such as forest cover and mammalian diversity. The lack of records of non-forest species in literature indicates that non-forest habitats may be neglected in terms of dung beetle studies.		[Goh, Thaiy Gazi; Farahin-Mustafa, Nur; Saldnah-Myassin, Nur; Hashim, Rosli] Univ Malaya, Sci Fac, Inst Biol Sci, Kuala Lumpur 50603, Malaysia; [Loo, Jey-Sern] Univ Nottingham, Sch Environm & Geog Sci, Malaysia Campus,Jalan Broga, Kajang 43500, Malaysia; [Goh, Thaiy Gazi] Univ Malaya, Sci Fac, Inst Biol Sci, Kuala Lumpur 50603, Malaysia								0							Zoology	WOS:000472631400024		
J	Armstrong, Zoe; Kurek, Joshua								Sensitivity and response of low-nutrient lakes to post twentieth century environmental change in New Brunswick, Canada								JOURNAL OF PALEOLIMNOLOGY				61	1			85	98		10.1007/s10933-018-0046-8			JAN 2019	2019	A paleolimnological approach was used at 45 mostly remote, low-nutrient lakes in New Brunswick (NB), Canada, to determine bioindicator responses and lake sensitivity to post twentieth century environmental change. From each undated core we assessed zooplankton (Cladocera) change between discrete time periods using related assemblage metrics, including the rise of Bosmina sp., cladoceran richness, and average assemblage body size. Cladocerans from a pre-industrial interval (20-20.5 cm) were compared to those from a present-day interval (0-0.5 cm). Lakes were then classified as either high- or low-sensitivity based on assemblage metrics, and sensitivity group differences in physical-chemical measures were tested for significance. Compared to pre-industrial times, Bosmina sp. relative abundance increased in 33 of 43 lakes (75% of lakes surveyed) by on average 20%. Body size and rarefied species richness of assemblages decreased significantly. These ecological shifts detected at an important intermediate trophic level are attributable to indirect effects of climate change, although we cannot rule out shifts in fish predation and littoral habitat as additional structuring factors. Eighteen lakes were classified as high-sensitivity lakes and showed significant differences in latitude, surface area, elevation, dissolved calcium and magnesium concentrations, and conductivity compared to 25 low-sensitivity lakes. In high-sensitivity lakes, richness decreased on average by 6 species and body size decreased by 0.2 mm. This study presents a historical context for constructing effective conservation and management efforts at a time of substantial environmental change in low-nutrient NB lakes.		[Armstrong, Zoe; Kurek, Joshua] Mt Allison Univ, Dept Geog & Environm, 144 Main St, Sackville, NB E4L 1A7, Canada; [Kurek, Joshua] Mt Allison Univ, Dept Geog & Environm, 144 Main St, Sackville, NB E4L 1A7, Canada								6							Environmental Sciences; Geosciences, Multidisciplinary; Limnology	WOS:000457943500006		
J	Feng, Guang; Li, Jun-Qing; Zang, Run-Guo; Ding, Yi; Ai, Xun-Ru; Yao, Lan								Variation in three community features across habitat types and scales within a 15-ha subtropical evergreen-deciduous broadleaved mixed forest dynamics plot in China								ECOLOGY AND EVOLUTION				8	23			11987	11998		10.1002/ece3.4655			DEC 2018	2018	The evergreen and deciduous broadleaved mixed forests (EDBMFs) belong to one of the ecosystems most sensitive to environmental change, however, little is known about the environmental determinants for their plant diversity and forest structure at different habitat types and spatial scales. Here, we used data from a 15-ha (300 x 500 m) forest dynamic plot (FDP) of an old-growth EDBMF to examine the patterns and determinants of the three community features (stem abundance, rarefied species richness and basal area [BA]) in three habitat types (ridge, hillside and foothill) and at three spatial scales (20 x 20 m, 50 x 50 m, and 100 x 100 m). We found that the three community features significantly changed with habitat type, but only one of them (rarefied richness) changed with scale. Among spatial scales, the principle environmental factors that widely affected community features were pH, soil organic matter, and total phosphorus, while these effects only taken place at certain habitat. Variations in the three community features explained by soil conditions were generally greater than those explained by topographical conditions. With changes in habitat type, the proportion of variations explained by environmental conditions was 31%-53%, 8%-25%, and 18%-26% for abundance, rarefied richness, and BA, respectively. With increasing spatial scale, the variations explained by environmental conditions were 44%-75% for abundance, 28%-95% for rarefied richness, and 18%-86% for BA. Our study demonstrated that environmental factors had great impacts on the plant diversity and forest structure in the EDBMFs, especially the soil factors such as pH. In addition, the importance of the environmental determinants on these community features was highly related to the spatial scale.		[Feng, Guang; Li, Jun-Qing] Beijing Forestry Univ, Key Lab Silviculture & Conservat Minist Educ, Beijing, Peoples R China; [Feng, Guang; Zang, Run-Guo; Ding, Yi] Chinese Acad Forestry, Inst Forest Ecol Environm & Protect, State Forestry Adm, Key Lab Forest Ecol & Environm, Beijing, Peoples R China; [Zang, Run-Guo; Ding, Yi] Nanjing Forestry Univ, Coinnovat Ctr Sustainable Forestry Soouthern Chin, Nanjing, Jiangsu, Peoples R China; [Ai, Xun-Ru; Yao, Lan] Hubei Univ Nationalities, Sch Forestry & Hort, Enshi, Hubei, Peoples R China; [Zang, Run-Guo] Chinese Acad Forestry, Inst Forest Ecol Environm & Protect, State Forestry Adm, Key Lab Forest Ecol & Environm, Beijing, Peoples R China								1							Ecology; Evolutionary Biology	WOS:000454107200052		
J	Motlep, Marilin; Tali, Kadri; Ilves, Aigi; Ounap, Erki; Kull, Tiiu								Management affects the pollinator abundance but not the reproductive success of butterfly orchids								PLANT ECOLOGY				219	11			1329	1339		10.1007/s11258-018-0882-7			NOV 2018	2018	Management of semi-natural grasslands should be based on the requirements of plants as well as their pollinators since conditions beneficial for plants are not necessarily beneficial for their pollinators and vice versa. The factors affecting the reproductive success (fruit set) of Platanthera bifolia and Platanthera chlorantha and their pollinators in agricultural landscape and woodlands were studied. In the years 2014-2016, we observed and caught moths during the flowering period of Platanthera species (late June-mid July) in four pure P. bifolia, five pure P. chlorantha and nine mixed populations under management or no management in Estonia. We determined pollinator species richness, pollinator abundance, fruit set and visibility of Platanthera plants in each population. We found that pollinator assemblages of P. bifolia and P. chlorantha did not differ between managed and unmanaged sites. Pollinator abundance had an effect on the fruit set of P. bifolia but not on that of P. chlorantha. Presence or absence of management, visibility of plants and rarefied pollinator species richness did not affect the fruit set of either plant species. Pollinator abundance was significantly higher in unmanaged populations of both plant species but rarefied pollinator species richness was higher only in unmanaged populations of P. chlorantha. Based on our findings the recommendations for management of semi-natural grasslands are to promote larger landscape diversity for the benefit of moth abundance by leaving unmanaged patches in different parts of a grassland in different years and rotational and post-fruiting management for higher reproductive success of orchids.		[Motlep, Marilin; Tali, Kadri; Ilves, Aigi; Ounap, Erki; Kull, Tiiu] Estonian Univ Life Sci, Inst Agr & Environm Sci, Kreutzwaldi 5, EE-51014 Tartu, Estonia; [Ounap, Erki] Univ Tartu, Inst Ecol & Earth Sci, Vanemuise 46, EE-51014 Tartu, Estonia; [Motlep, Marilin] Estonian Univ Life Sci, Inst Agr & Environm Sci, Kreutzwaldi 5, EE-51014 Tartu, Estonia								4							Plant Sciences; Ecology; Forestry	WOS:000447398500006		
J	Shimadzu, Hideyasu								On species richness and rarefaction: size- and coverage-based techniques quantify different characteristics of richness change in biodiversity								JOURNAL OF MATHEMATICAL BIOLOGY				77	5			1363	1381		10.1007/s00285-018-1255-5			NOV 2018	2018	Changes in biodiversity today shape the future patterns of biodiversity. This fact underlines the importance of understanding changes in biodiversity through time and space. The number of species, known as species richness, has long been studied as a key indicator that quantifies the state of biodiversity, and standardisation techniques, called rarefaction, have also been used to undertake a fair comparison of the richness observed at different times or locations. The present study asks whether utilising different rarefaction techniques attains comparable results when investigating changes in species richness. The study framework presents the statistical nature of two commonly adopted rarefaction techniques: size-based and coverage-based rarefaction. The key finding is that the rarefied richness results calculated by these two different rarefaction methods reflect different aspects of biodiversity change, the shift in community size and/or composition. This fact illuminates that richness analyses based on different rarefaction techniques can reach different conclusions that may be contradictory. The study also investigates the mechanism creating such divergence. As such, special care is required when evaluating biodiversity change using species richness as an indicator.		[Shimadzu, Hideyasu] Loughborough Univ Technol, Dept Math Sci, Loughborough LE11 3TU, Leics, England; [Shimadzu, Hideyasu] Loughborough Univ Technol, Dept Math Sci, Loughborough LE11 3TU, Leics, England								16							Biology; Mathematical & Computational Biology	WOS:000446715000004		
J	Cesar, Ricardo Gomes; Pecchi Leite, Hellen Patricia; Martins, Julia Teixeira; Amarante, Kerolin Moreira; Torres, Bianca Frota; Mello, Felipe Nery Arantes; Vidal, Edson Jose; Santin Brancalion, Pedro Henrique								Shift in Abundance From Seedling to Juvenile Gives Lianas Advantage Over Trees: A Case Study in the Atlantic Forest Hotspot								TROPICAL CONSERVATION SCIENCE				11							10.1177/1940082918808062			OCT 31 2018	2018	The Atlantic Forest has been threatened by frequent human disturbances that affect its ecological processes. Lianas are an important component of tropical forest dynamics and, under chronic disturbance, may proliferate vigorously, potentially arresting secondary succession and hindering forest recovery. Our study aims to analyze abundance and diversity of liana and trees in different life stages in a disturbed semidecidual seasonal tropical forest fragment in southeast Brazil. We sampled the species richness and relative abundance in the following life stages of lianas and trees: I-seed (as seed arrival and seed bank processes), II-seedling, III-juvenile, and IV-adult. Lianas are more abundant than trees after the seedling stage, while trees showed more rarefied species richness only at the seed rain stage. Our results show that dispersal does not seem to be a bottleneck for either liana or tree community in disturbed fragments, but competition at the seedling stage may give lianas advantage over trees. Lianas may proliferate abundantly in forest fragments, even decades after disturbance. We recommend interventions for the management and restoration of disturbed forest fragments dominated by lianas to target this life form in life stages where they suppress the forest community, such as after the seedling stage.		[Cesar, Ricardo Gomes; Pecchi Leite, Hellen Patricia; Martins, Julia Teixeira; Amarante, Kerolin Moreira; Torres, Bianca Frota; Vidal, Edson Jose; Santin Brancalion, Pedro Henrique] Univ Sao Paulo, Piracicaba, SP, Brazil; [Mello, Felipe Nery Arantes] Marquette Univ, Dept Biol Sci, Milwaukee, WI 53233 USA; [Cesar, Ricardo Gomes] Univ Sao Paulo, LASTROP, Padua Dias Ave 11, BR-13418900 Piracicaba, SP, Brazil								2							Biodiversity Conservation	WOS:000458845800001		
J	Thorn, Simon; Foerster, Bernhard; Heibl, Christoph; Mueller, Joerg; Baessler, Claus								Influence of macroclimate and local conservation measures on taxonomic, functional, and phylogenetic diversities of saproxylic beetles and wood-inhabiting fungi								BIODIVERSITY AND CONSERVATION				27	12			3119	3135		10.1007/s10531-018-1592-0			OCT 2018	2018	Wood-inhabiting fungi and saproxylic beetles are threatened by habitat degradation. Our understanding of the importance of macroclimate and local factors determining their taxonomic diversity has increased, but determinants of functional and phylogenetic diversity are poorly understood. We investigated assemblages of wood-inhabiting fungi and saproxylic beetles along a 1000 m elevational gradient of a temperate low mountain range. We (i) tested the relative importance of macroclimate (i.e. elevation) and local variables (microclimate, i.e. canopy closure, amount and diversity of dead wood) in determining observed and rarefied diversities and (ii) explored whether determinants of observed functional and phylogenetic diversities match those of taxonomic diversity. For both taxa, the determinants of observed phylogenetic and functional diversities largely matched those of taxonomic diversity. The diversity of wood-inhabiting fungi was predominantly determined by local variables, whereas that of saproxylic beetles was determined by both local variables and elevation. Taxonomic and phylogenetic diversities of saproxylic beetles decreased with increasing elevation, but standardized functional richness and entropy of both groups increased with increasing elevation. Diversities of wood-inhabiting fungi increased with canopy closure, while diversities of saproxylic beetles decreased with increasing canopy closure. Microclimate and dead-wood amount and diversity affected the observed and rarefied diversity of both saproxylic taxa, which justifies conservation actions that focus on attributes of dead wood and canopy cover. The contrasting responses of fungi and beetles highlight the need for amounts of diverse dead wood in the various microclimates to preserve functional and phylogenetic diversities of saproxylic organisms.		[Thorn, Simon; Mueller, Joerg] Univ Wurzburg, Bioctr, Field Stn Fabrikschleichach, Glashuttenstr 5, D-96181 Rauhenebrach, Germany; [Foerster, Bernhard] Tech Univ Munich, Sch Life Sci, Chair Strateg Landscape Planning & Management, Emil Ramann Str 6, D-85354 Freising Weihenstephan, Germany; [Heibl, Christoph; Mueller, Joerg; Baessler, Claus] Bavarian Forest Natl Pk, D-94481 Grafenau, Germany; [Baessler, Claus] Tech Univ Munich, Chair Terr Ecol, Hans Carl von Carlowitz Pl 2, D-85354 Freising Weihenstephan, Germany; [Thorn, Simon] Univ Wurzburg, Bioctr, Field Stn Fabrikschleichach, Glashuttenstr 5, D-96181 Rauhenebrach, Germany								25							Biodiversity Conservation; Ecology; Environmental Sciences	WOS:000442731500005		
J	Hopkins, Anna J. M.; Ruthrof, Katinka X.; Fontaine, Joseph B.; Matusick, George; Dundas, Shannon J.; Hardy, Giles E. St J.								Forest die-off following global-change-type drought alters rhizosphere fungal communities								ENVIRONMENTAL RESEARCH LETTERS				13	9					095006	10.1088/1748-9326/aadc19			SEP 2018	2018	Globally, forest die-off from global-change-type drought events (hotter droughts) are of increasing concern, with effects reported from every forested continent. While implications of global-change-type drought events have been explored for above-ground vegetation, below-ground organisms have received less attention, despite their essential contributions to plant growth, survival, and ecosystem function. We investigated rhizosphere fungal communities in soils beneath trees affected by a global-change-type drought in a Mediterranean climate-type ecosystem in southwestern Australia, quantifying how fungal richness, composition and functional groups varied along a drought impact gradient. Following a forest die-off three years previously, we collected soils beneath dead and alive trees within forest exhibiting high, minimal and relatively unaffected levels of forest die-off. Rhizosphere fungal DNA was extracted from soils, amplified and subjected to high throughput sequencing. Fungal community composition varied significantly (P < 0.001) along the drought impact gradient with less richness in drought affected stands. There was some evidence of community differentiation between dead versus alive trees (P = 0.09), and no difference in rarefied richness and diversity. When considered by functional group, die-off-impacted plots had more arbuscular mycorrhizal fungi (AM) and saprotrophs, and fewer ectomycorrhizal fungi (ECM), compared with living trees from the unaffected plots. Further, within die-off plots, dead versus alive tree rhizosphere samples contained more AM, saprotrophs and pathogens, and fewer ECM. Disruptions to rhizosphere fungal communities, such as altered functional groups, can have implications for ecosystem persistence and function, particularly in regions projected to experience increased global-change-type drought events.		[Hopkins, Anna J. M.] Edith Cowan Univ, Sch Sci, Ctr Ecosyst Management, Joondalup, WA, Australia; [Hopkins, Anna J. M.; Ruthrof, Katinka X.; Fontaine, Joseph B.; Matusick, George; Dundas, Shannon J.; Hardy, Giles E. St J.] Murdoch Univ, Sch Vet & Life Sci, Environm & Conservat Sci, Murdoch, WA, Australia; [Ruthrof, Katinka X.] Kings Pk Sci, Dept Biodivers Conservat & Attract, Kings Pk, WA, Australia; [Dundas, Shannon J.] New South Wales Dept Primary Ind, Orange, NSW, Australia; [Ruthrof, Katinka X.] Murdoch Univ, Sch Vet & Life Sci, Environm & Conservat Sci, Murdoch, WA, Australia; [Ruthrof, Katinka X.] Kings Pk Sci, Dept Biodivers Conservat & Attract, Kings Pk, WA, Australia								15							Environmental Sciences; Meteorology & Atmospheric Sciences	WOS:000444293600001		
J	Dattaraja, Handanakere S.; Pulla, Sandeep; Suresh, Hebbalalu S.; Nagaraja, Mavinakoppa S.; Murthy, Chilakunda A. Srinivasa; Sukumar, Raman								Woody plant diversity in relation to environmental factors in a seasonally dry tropical forest landscape								JOURNAL OF VEGETATION SCIENCE				29	4			704	714		10.1111/jvs.12652			JUL 2018	2018	QuestionsWater availability is known to be a first-order driver of plant diversity; yet water also affects fire regimes and soil fertility, which, in turn, affect plant diversity. We examined how precipitation, fire and soil properties jointly determine woody plant diversity. Specifically, we asked how woody plant diversity varies along a sharp precipitation gradient (about 600-1,800mm mean annual precipitation [MAP]within a similar to 45-km distance) exhibiting considerable variation in long-term fire burn frequency and soil fertility, in a southern Indian seasonally dry tropical forest (SDTF) landscape. LocationMudumalai, Western Ghats, India. MethodsWoody plants 1-cm DBH were enumerated in 19 1-ha permanent plots spanning a range of tropical vegetation types from dry thorn forest, through dry and moist deciduous forest to semi-evergreen forest. Burn frequencies were derived from annual fire maps. Six measures of surface soil properties - total exchangeable bases (Ca+Mg+K), organic carbon (OC), total N, pH, plant available P and micronutrients (Fe+Cu+Zn+Mn) were used in the analyses. Five measures of diversity - species richness, Shannon diversity, the rarefied/extrapolated versions of these two measures, and Fisher's - were modelled as functions of MAP, annual fire burn frequency and the principal components of soil properties. ResultsMost soil nutrients and OC increased with MAP, except in the wettest sites. Woody productivity increased with MAP, while fire frequency was highest at intermediate values of MAP. Woody plant diversity increased with MAP but decreased with increasing fire frequency, resulting in two local diversity maxima along the MAP gradient - in the semi-evergreen and dry thorn forest - separated by a low-diversity central region in dry deciduous forest where fire frequency was highest. Soil variables were, on the whole, less strongly correlated with diversity than MAP. ConclusionsAlthough woody plant diversity in this landscape, representative of regional SDTFs, is primarily limited by water availability, our study emphasizes the role of fire as a potentially important second-order driver that acts to reduce diversity in this landscape.		[Dattaraja, Handanakere S.; Pulla, Sandeep; Suresh, Hebbalalu S.; Sukumar, Raman] Indian Inst Sci, Ctr Ecol Sci, Bengaluru 560012, India; [Pulla, Sandeep; Suresh, Hebbalalu S.; Sukumar, Raman] Indian Inst Sci, Divecha Ctr Climate Change, Bengaluru, India; [Nagaraja, Mavinakoppa S.] Univ Hort Sci, Dept Soil Sci & Agr Chem, Bagalkot, India; [Murthy, Chilakunda A. Srinivasa] Univ Agr Sci, Dept Soil Sci & Agr Chem, Bengaluru, India; [Pulla, Sandeep] Tata Inst Fundamental Res, Natl Ctr Biol Sci, Bengaluru, India; [Sukumar, Raman] Indian Inst Sci, Ctr Ecol Sci, Bengaluru 560012, India								10							Plant Sciences; Ecology; Forestry	WOS:000443232400013		
J	Phillips, Helen R. P.; Halley, John M.; Urbina-Cardona, J. Nicolas; Purvis, Andy								The effect of fragment area on site-level biodiversity								ECOGRAPHY				41	7			1220	1231		10.1111/ecog.02956			JUL 2018	2018	Habitat fragmentation accompanies habitat loss, and drives additional biodiversity change; but few global biodiversity models explicitly analyse the effects of both fragmentation and loss. Here we propose and test the hypothesis that, as fragment area increases, species density (the number of species in a standardised plot) will scale with an exponent given by the difference between the exponents of the species-area relationships for islands (z similar to 0.25) and in contiguous habitat (z similar to 0.15), and test whether scaling varies between land uses. We also investigate the scaling of overall abundance and rarefaction-based richness, as some mechanisms make different predictions about how fragment area should affect them. The relevant data from the taxonomically and geographically broad PREDICTS database were used to model the three diversity measures, testing their scaling with fragment area and whether the scaling exponent varied among land uses (primary forest, secondary forest, plantation forest, cropland and pasture). In addition, the consistency of the response of species density to fragment area was tested across three well represented taxa (Magnoliopsida, Hymenoptera and herptiles'). Species density and total abundance showed area-scaling exponents of 0.07 and 0.16, respectively, and these exponents did not vary significantly among land uses; rarefaction-based richness by contrast did not increase consistently with area. These results suggest that the area-scaling of species density is driven by the area-scaling of total abundance, with additive edge effects (species moving into the small fragments from the surroundings) opposing - but not fully overcoming - the effect of fragment area on overall density of individuals. The interaction between fragment area and higher taxon (plants, vertebrates and invertebrates), which remained in the rarefied richness model, indicates that mechanisms may vary among groups.		[Phillips, Helen R. P.; Purvis, Andy] Imperial Coll London, Dept Life Sci, Ascot, Berks, England; [Phillips, Helen R. P.; Purvis, Andy] Nat Hist Museum, Dept Life Sci, London, England; [Phillips, Helen R. P.] German Ctr Integrat Biodivers Res iDiv, Leipzig, Germany; [Halley, John M.] Univ Ioannina, Dept Biol Applicat & Technol, Ioannina, Greece; [Urbina-Cardona, J. Nicolas] Pontificia Univ Javeriana, Sch Rural & Environm Studies, Dept Ecol & Terr, Bogota, Colombia; [Phillips, Helen R. P.] Imperial Coll London, Dept Life Sci, Ascot, Berks, England; [Phillips, Helen R. P.] Nat Hist Museum, Dept Life Sci, London, England; [Phillips, Helen R. P.] German Ctr Integrat Biodivers Res iDiv, Leipzig, Germany								25							Biodiversity Conservation; Ecology	WOS:000436854100015		
