PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	C1	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	WC	UT	PM
J	Divakara, Baragur Neelappa; Nikitha, Chitradurga Umesh; Noelke, Nils; Tewari, Vindhya Prasad; Kleinn, Christoph								Tree Diversity and Tree Community Composition in Northern Part of Megacity Bengaluru, India								SUSTAINABILITY				14	3					1295	10.3390/su14031295			FEB 2022	2022	Trees are natural capital assets, especially for cities, as they provide immense environmental benefits and improve urban biodiversity and ecology. However, urbanization has largely destroyed the original native ecosystems and has caused a homogenization where frequently native species are replaced by non-native species. When attempting to understand the role of trees in urban settings, it is important to generate science-based data on the spatial distribution of trees, their species composition and tree species diversity as a function of the degree of urbanization. Such information may specifically inform the planning of effective long-term management of trees across urban and rural gradients. A total of 23 of 1 ha each were surveyed along a Northern research transect laid out along the urban-rural gradient of the metropolitan area of Bengaluru, India. Plots were randomly selected from the stratum "settlement areas", where WorldView-3 imagery supported both stratification and plot selection. The plots were fully mapped for trees, where a total of eleven variables had been observed for each tree. In addition, the basal area and wood volume was calculated to understand the biomass potential of the trees in the plots. The diversity indices such as the Shannon index, Simpson index, Pielou's evenness and Margalef's richness were considered for comparing the species diversity, composition and distribution along the gradient of Bengaluru. A total of 1128 individuals of 93 tree species were recorded. Among 92 species identified along the northern gradient, 53 are exotic, and 39 are native species. The Shannon-Wiener index varied from 1.33 to 2.72; Simpson's index varied from 0.65 to 0.90; Pielou's index varied from 0.66 to 0.90, and Margalef's index ranged from 1.41 to 5.20 along the gradient. The basal area increased from 96.39 m(2) to 102.76 m(2) from 2017 to 2019 along the transect, with a net gain of 6.37 m(2). Similarly, the wood volume increased from 1819.57 m(3) to 1926.23 m(3) with a net gain of 106.66 m(3). The present study reports on tree distribution, species composition and tree species diversity along a gradient from the city center to the rural surroundings of northern parts of Bengaluru city. The information generated may support the city planners/administrators by providing a holistic understanding of the species composition and abundance for a further selection of adaptive species and appropriate tree and vegetation management practices to conserve the existing green spaces and contribute towards sustainable urban planning. The sample plots laid out may also serve as permanent observation plots for monitoring the dynamics of tree cover in the city.		[Divakara, Baragur Neelappa; Nikitha, Chitradurga Umesh; Tewari, Vindhya Prasad] Inst Wood Sci & Technol, Bengaluru 560003, Karnataka, India; [Noelke, Nils; Kleinn, Christoph] Georg August Univ, Forest Inventory & Remote Sensing, D-37073 Gottingen, Germany; [Divakara, Baragur Neelappa] Inst Wood Sci & Technol, Bengaluru 560003, Karnataka, India								9							Green & Sustainable Science & Technology; Environmental Sciences; Environmental Studies	WOS:000754833200001		
J	Manuel Iglesias-Gomez, Jesus; Caridad Toral-Perez, Odalys; Rodriguez-Licea, Gabriela								Evaluation of biodiversity in a farm in agroecological transition								TERRA LATINOAMERICANA				40						e957	10.28940/terra.v40i0.957			2022	2022	A study was carried out at the in agroecological transition El Renacer farm, in the Perico municipality, Matanzas, with the objective of evaluating the functionality of some of the components of ecological biodiversity and the sustainability of its economic dimension. The farm has a total area of 43.5 ha; 40 of them dedicated to livestock. The rest is dedicated to crops (0.5 ha), fruit trees (1.5 ha), forestry (1.0) and facilities (0.5 ha). The functionality of biodiversity was evaluated, based on an analysis model that included the components: tree diversity, production diversity and species richness. Through a diagnosis, which included tours, semi-structured interviews and observation, the number of individuals of each species was quantified, which were characterized according to their functionality within the system. For the calculation of economic sustainability, the indicators were standardized and weighted according to their importance. Shannon's indices for tree diversity (2.06) and Margalef's for species richness (4.50) demonstrated that the system can be considered as high species richness and sustainable, while the diversity index production (1.46) showed that the farm is not self-sufficient, from the point of view of the development of the agricultural subsystem. The economic dimension reached a value of 3.56, close to what was expected for a sustainable farm. In a general sense, the values of the indicators of diversity of the agroecosystem were optimal and demonstrate its functionality, represented by diversification and agriculture-livestock integration, although it is recommended to expand the area destined to agricultural crops, to achieve greater self-sufficiency food.		[Manuel Iglesias-Gomez, Jesus; Caridad Toral-Perez, Odalys] Univ Matanzas, Estn Expt Pastos & Forrajes Indio Hanley, Cent Espana Republicana S-N, Matanzas 44280, Cuba; [Rodriguez-Licea, Gabriela] Ctr Univ UAEM Amecameca, Carretera Amecameca Ayapango Km 2-5, Amecameca De Juarez 56900, Estado De Mexic, Mexico; [Rodriguez-Licea, Gabriela] Ctr Univ UAEM Amecameca, Carretera Amecameca Ayapango Km 2-5, Amecameca De Juarez 56900, Estado De Mexic, Mexico								0							Agronomy; Soil Science	WOS:000943296000020		
J	Sivaperumal, P.; Khot, M.; Chakraborty, S. K.; Pawase, A.; Jaiswar, A. K.								Diversity of intertidal macrobenthic fauna around Ratnagiri and Sindhudurg districts of Maharashtra, west coast of India								INDIAN JOURNAL OF GEO-MARINE SCIENCES				51	1			56	66					JAN 2022	2022	Diversity of intertidal macrobenthic community and environmental parameters namely temperature, salinity, pH and DO were assessed near the proposed nuclear power plant site Jaitapur from 2012 to 2014. Analysis of macrobenthic samples revealed the presence of 54 species belonging to 19 different groups. Highest diversity (14 groups) was observed during the post-monsoon (2014) season. At sandy and rocky shores, polychaetes were dominant followed by crustaceans like amphipod, isopod, penaeid shrimps and decapod larvae. Among all inshore stations, diversity was found to be maximum at Ganeshgule (N SW30 kms). Shannon-Weiner diversity index (2.259) and Margalef's species richness index (2.502) indicated rich diversity at rocky habitats (N SW30 kms). The present study suggests the stable environmental parameters around the Jaitapur Nuclear Power Plant (NPP) sites and is responsible for the rich benthic community. The outcome of the present study may be useful as baseline information on macrobenthos around the proposed Jaitapur NPP site.		[Sivaperumal, P.; Khot, M.; Chakraborty, S. K.; Jaiswar, A. K.] ICAR Cent Inst Fisheries Educ, Panch Marg,Yari Rd, Mumbai 400061, India; [Pawase, A.] Coll Fisheries, Ratnagiri 415629, Maharashtra, India; [Sivaperumal, P.] Saveetha Univ, Saveetha Dent Coll & Hosp, Saveetha Inst Med & Tech Sci, Cellular & Mol Res Ctr,Marine Biomed Res Lab, Chennai 600077, Tamil Nadu, India; [Sivaperumal, P.] Saveetha Univ, Saveetha Dent Coll & Hosp, Saveetha Inst Med & Tech Sci, Cellular & Mol Res Ctr,Environm Toxicol Unit, Chennai 600077, Tamil Nadu, India; [Jaiswar, A. K.] ICAR Cent Inst Fisheries Educ, Panch Marg,Yari Rd, Mumbai 400061, India								0							Oceanography	WOS:000864604000006		
J	Kamal, Md Abu Hena Mostofa; Abu Kawsar, Md.; Pandit, Debasish; Kunda, Mrityunjoy; Tabassum, Khushnud; Alam, Md. Tariqul								Fish Biodiversity at Kawadighi <i>Haor</i> of Northeastern Bangladesh: Addressing Fish Diversity, Production and Conservation Status								AQUATIC SCIENCES AND ENGINEERING				37	3			151	160		10.26650/ASE202221065255			2022	2022	This research was conducted to explore the status of fish species diversity and production in the Kawadighi Haor of northeastern Bangladesh. Data were collected biweekly through direct catch assessment surveys, focus group discussions, and personal interviews using a questionnaire. A total of 87 fish and prawn species belonging 14 orders and 30 families were identified in the Haor, where 18% species were abundantly available, 20% were commonly available, 42% were moderately available and 20% were rarely available. Among the recorded species, Cypriniformes, having 34 species, had the most species, followed by Siluriformes (20), Anabantiformes (11), Ovalentaria (4), Synbranchiformes (4), Clupeiformes (3), Decapoda (3), Osteoglossiformes (2), Anguilliformes (1), Beloniformes (1), Cyprinodontiformes (1), Gobiiformes (1), Mugiliformes (1), and Tetraodontiformes (1). The values of Shannon-Weaver diversity (H), Margalef's richness (d), and Pielou's evenness (J) indices were 2.98, 7.72 and 0.67 in Hawagulaia, 2.97, 7.52 and 0.67 in Patasingra and 2.61, 7.30 and 0.59 in Salkatua beel, respectively. The haor's average yearly fish production was 704.09 kg/ha. Small indigenous species (SIS) of fish dominated the haor's total production, accounting for 51.8 to 70.57 percent of the total contribution. The highest portion of fish produced in the non-stocked beel was SIS of fish but per hectare SIS of fish production of non-stocked beel was lower than the fingerling stocked beels. Aquaculture might have a good effect on fish production and biodiversity. The findings showed that Kawadighi Haor is a very productive and biodiversity-rich inland open waterbody that may function as a mother fishery. For the protection of current fisheries resources, multiple approaches including public awareness campaigns might be beneficial.		[Kamal, Md Abu Hena Mostofa; Abu Kawsar, Md.; Tabassum, Khushnud; Alam, Md. Tariqul] Sylhet Agr Univ, Dept Aquaculture, Sylhet, Bangladesh; [Pandit, Debasish; Kunda, Mrityunjoy] Sylhet Agr Univ, Dept Aquat Resource Management, Sylhet, Bangladesh; [Alam, Md. Tariqul] Sylhet Agr Univ, Dept Aquaculture, Sylhet, Bangladesh								4							Marine & Freshwater Biology	WOS:000825204100005		
J	Tikadar, Kishor Kumar; Kunda, Mrityunjoy; Mazumder, Sabuj Kanti								Diversity of fishery resources and catch efficiency of fishing gears in Gorai River, Bangladesh								HELIYON				7	12					e08478	10.1016/j.heliyon.2021.e08478			DEC 2021	2021	Gorai River is one of the important rivers in Bangladesh for rich aquatic biodiversity. The river is originated from the Ganges-Padma River system, a trans-boundary river between India and Bangladesh. Once the river was rich in fish biodiversity, but due to man-made and natural causes the availability of fish reduced drastically. A comprehensive analysis of fish diversity indices, gear efficiency, catch composition and decline causes of fish diversity in Gorai River, Bangladesh was accomplished. The data were collected on monthly basis from January to December 2018 from three major fishing sites of the river. A total of 62 fish and 2 prawn species under 12 orders and 24 families were recorded. Cypriniformes was the leading order consisting 27% of the total catch. The mean values of Shannon-Weaver diversity (H'), Simpson's index (1-D), Margalef's richness (d) and Pielou's evenness (J') indices were recorded as, 1.478 +/- 0.495, 0.57 +/- 0.197, 15.115 +/- 4.435 and 0.481 +/- 0.152, respectively. At the similarity of 58.7%, two groups were attained in the cluster analysis and the Non-metric Multidimensional Scaling (nMDS) showed 40% similarity among the three sites in twelve months based on the Bray-Curtis similarity matrix. The highest and lowest CPUE were recorded from seine net (5.2 +/- 1.72 kg gear(-1) haul(-1)) and hook & long lines (0.0135 +/- 0.0015 kg gear(-1) haul(-1)), respectively whereas, highest and lowest gear efficiency were recorded from lift net (0.321 +/- 0.036 kg gear(-1) person(-1 )hour(-1)) and fish trap (0.0005 +/- 0.0002 kg gear(-1 )person(-1) hour(-1)), respectively. Alternatively, the highest fish catch was recorded on April (21228 +/- 464.38 kg) and lowest on August (3855 +/- 138.21 kg). According to the fishermen fish biodiversity of the Gorai River declined day by day due to overexploitation, destructive fishing practice, pollution, construction of obstacles for fish movement, and natural causes like siltation. Proper implementation of fish acts and regulations, use of authorized fishing gear, community-based fisheries management, sanctuary establishment and management, stocking of fish fingerling, and raising public awareness can play a great role in enhancing and conserving fish biodiversity in the Gorai River of Bangladesh.		[Tikadar, Kishor Kumar] Khulna Agr Univ, Dept Fishery Resources Conservat & Management, Khulna 9100, Bangladesh; [Kunda, Mrityunjoy] Sylhet Agr Univ, Dept Aquat Resource Management, Sylhet 3100, Bangladesh; [Mazumder, Sabuj Kanti] Bangabandhu Sheikh Mujibur Rahman Agr Univ, Dept Genet & Fish Breeding, Gazipur 1706, Bangladesh; [Kunda, Mrityunjoy] Sylhet Agr Univ, Dept Aquat Resource Management, Sylhet 3100, Bangladesh								10							Multidisciplinary Sciences	WOS:000748925400024		
J	Nwinyimagu, Amaechi Joshua; Eyo, Joseph Effiong; Okogwu, Okechukwu Iduma								Seasonal variation in abundance and diversity of zooplankton in Asu River, Ebonyi state, Nigeria								ACTA ECOLOGICA SINICA				41	6			591	596		10.1016/j.chnaes.2021.08.009			DEC 2021	2021	The Physicochemical variables and Zooplankton of Asu River, Ebonyi State, Nigeria were studied monthly between October 2013 and June 2014 which covered the wet and dry seasons. The study was carried out monthly in two selected sites by collecting water samples for physiochemical analysis and zooplankton identification. Shannon-Weiner diversity and Margalef's indices were used to determine the zooplankton composition. Investigation on the physiochemical variables showed that water temperature, dissolved oxygen, total dissolved solids, pH, conductivity and carbon (iv) oxide all recorded maximum values in the dry season. The present result also showed that the river is not seriously polluted. However, only carbon (iv) oxide and nitrate varied significantly between seasons (p < 0.05). Forty two (42) zooplankton species comprising Rotifera (7 families; 23 species), Copepoda (2 families; 8 species) and Cladoceran (6 families; 11 species) were identified. Rotifera spp. were numerically dominant and the most diverse group but the crustacean, Thermocyclops oithonoides dominated the total zooplankton biomass during the study. Species abundance showed inverse relationship with species richness, Shannon-Weiner diversity and Evenness. Zooplankton abundance was at its peak in the dry season while species richness, Shannon- Weiner diversity and evenness increased from dry season to wet season.		[Nwinyimagu, Amaechi Joshua; Okogwu, Okechukwu Iduma] Ebonyi State Univ, Dept Appl Biol, PMB 53, Abakaliki, Ebonyi State, Nigeria; [Eyo, Joseph Effiong] Univ Nigeria, Dept Zool & Environm Biol, Nsukka, Enugu State, Nigeria; [Nwinyimagu, Amaechi Joshua] Ebonyi State Univ, Dept Appl Biol, PMB 53, Abakaliki, Ebonyi State, Nigeria								1							Ecology	WOS:001138182800054		
J	Mazur, Andrzej; Witkowski, Radoslaw; Kuzminski, Robert; Jaszczak, Roman; Turski, Mieczyslaw; Kwasna, Hanna; Lakomy, Piotr; Szmyt, Janusz; Adamowicz, Krzysztof; Labedzki, Andrzej								The Structure of Saproxylic Beetle Assemblages in View of Coarse Woody Debris Resources in Pine Stands of Western Poland								FORESTS				12	11					1558	10.3390/f12111558			NOV 2021	2021	Background: Resources of dying and dead trees, decaying fragments of stems, stumps and branches, i.e., coarse woody debris (CWD), are an important structural element of biocenoses and are drivers of biodiversity. The aim of this study was to describe assemblages of saproxylic beetles in pine stands of western Poland in view of dead wood resources. We present faunistic (species identity) and quantitative (species and individual counts) data from two types of stands: 1. unmanaged pine stands, in which no trees have been extracted for over 30 years, with processes connected with tree dying and self-thinning of stands being undisturbed, 2. managed pine stands, in which routine tending operations extracting trees are performed in accordance with forest management plans and naturally dying trees are removed in the course of tending and sanitary logging; Methods: Beetles were captured in the years 2013-2014 using window flight traps. Assemblages of saproxylic beetles were assessed based on the indices of dominance, diversity (the Shannon-Weiner index), and species richness (Margalef's index) as well as the estimated habitat fidelity index, feeding habits, and zoogeographical distribution. Similarity between the assemblages was evaluated applying cluster analysis. Dependence between dead wood resources and the diversity and species richness indices were analysed; Results: A total of 2006 individuals classified to 216 species were captured. Assemblages show considerable similarity on the local scale. Higher values of species diversity indicators were observed in unmanaged stands, in which no sanitation cuttings are performed; Conclusions: The decision to refrain from sanitation logging in pine monocultures results in increased CWD resources, which nevertheless does not lead to a marked increase in the values of biodiversity indicators. Unmanaged stands were characterised by a high share of zoophagous, mycetophagous, and saproxylic species. In contrast, managed stands were characterised by a high share of xylophagous beetles.		[Mazur, Andrzej; Witkowski, Radoslaw; Kuzminski, Robert; Kwasna, Hanna; Lakomy, Piotr; Labedzki, Andrzej] Poznan Univ Life Sci, Dept Forest Entomol & Pathol, PL-60625 Poznan, Poland; [Jaszczak, Roman; Turski, Mieczyslaw] Poznan Univ Life Sci, Dept Forest Management Planning, PL-60625 Poznan, Poland; [Szmyt, Janusz] Poznan Univ Life Sci, Dept Silviculture, PL-60625 Poznan, Poland; [Adamowicz, Krzysztof] Poznan Univ Life Sci, Dept Forest Econ & Technol, PL-60625 Poznan, Poland; [Mazur, Andrzej] Poznan Univ Life Sci, Dept Forest Entomol & Pathol, PL-60625 Poznan, Poland								4							Forestry	WOS:000725750300001		
J	Thakur, Shinny; Negi, Vikram S.; Dhyani, Rupesh; Bhatt, I. D.; Yadava, A. K.								Influence of environmental factors on tree species diversity and composition in the Indian western Himalaya								FOREST ECOLOGY AND MANAGEMENT				503						119746	10.1016/j.foreco.2021.119746			JAN 1 2022	2022	Understanding patterns in forest communities and its driving factors play a critical role in ecological studies. In view of this, present study attempts to understand the role of environmental and anthropogenic factors towards shaping species diversity and composition along the altitudinal gradient (700-3800 m asl) in Indian western Himalaya. A total of 51 tree species (28 families) were recorded; Pinaceae (5) and Fagaceae (5) were the species rich families. alpha-diversity indices i.e., Margalef's richness index (R), Shannon index (HMODIFIER LETTER PRIME) and Simpson index showed a humped shaped distribution, whereas Evenness index (E) showed an inverted humped shaped distribution along the altitude range. Based on non-metric dimensional scaling (NMDS), four different community types were identified. Redundancy analysis (RDA) revealed a strong relationship of tree species composition with environmental (41.73% variation) and anthropogenic factors (17.35% variation). RDA further indicated that the bulk density (BD), disturbance index (DI), mean diurnal temperature range (Bio2) and solar radiation (SR) are significantly associated with sub-tropical (below 1200 m) and lower temperate forest (1200-1700 m) types. Likewise, soil organic carbon (SOC), precipitation of the driest quarter (Bio17) and pH were significantly associated with upper temperate (1700-2900 m), and subalpine forest composition (>2900 m). Both NMDS classification and RDA ordination clearly demonstrate spatial variability in composition of tree community and environmental properties.		[Thakur, Shinny; Negi, Vikram S.; Dhyani, Rupesh; Bhatt, I. D.] GB Pant Natl Inst Himalayan Environm NIHE, Ctr Biodivers Conservat & Management, Kosi Katarmal, Uttarakhand, India; [Thakur, Shinny; Yadava, A. K.] SSJ Univ, Dept Forestry & Environm Sci, Almora, Uttarakhand, India; [Negi, Vikram S.] GB Pant Natl Inst Himalayan Environm NIHE, Ctr Biodivers Conservat & Management, Kosi Katarmal, Uttarakhand, India								11							Forestry	WOS:000717770700004		
J	Wang, Qiuxuan; Song, Li; Agusti, Susana; Duarte, Carlos; Christakos, George; Wu, Jiaping								Changes of the Macrobenthos Community with Non-native Mangrove Rehabilitation (<i>Kandelia obovata</i>) and Salt Marsh Invasion (<i>Spartina alterniflora</i>) in Ximen Island, Zhejiang, China								OCEAN SCIENCE JOURNAL				56	4			395	405		10.1007/s12601-021-00037-9			DEC 2021	2021	Macrobenthos organisms are vital ecological components of intertidal wetlands. This work studied effects of non-native mangrove rehabilitation (Kandelia obovata) and salt marsh invasion (Spartina alterniflora) on macrobenthos communities in Ximen Island (Zhejiang, China). The macrobenthos communities were compared between rehabilitated K. obovata forests of five different stand ages (2-, 8-, 11-, 16-, and 60-year-old) and adjacent S. alterniflora marsh and non-vegetated mudflat. Compared to the mudflat, S. alterniflora increased the abundance, Shannon-Wiener diversity index (H'), and Margalef's richness index (d') of macrobenthos. Gastropoda abundance was high in the S. alterniflora marsh, whereas, malacostraca biomass was low. Within mangrove forests, macrobenthos abundance was positively correlated with the stand age of mangroves (Spearman Correlation, P < 0.05), but the corresponding H', d' and Pielou's evenness index (J') showed negative correlations. Gastropoda dominated over macrobenthos in the younger stands (2-11 years in age), whereas, phascolosomatidea and bivalvia were more abundant in the older stands (16 and 60 years in age). Noticeably, the highest biomass for malacostraca was recorded from the 11-year-old stand. Macrobenthos communities differed among habitats, with the divergence in community structure between the S. alterniflora marsh and mangrove stands increasing with mangrove stand age, to be significantly different for stands planted over 16 years ago. Since the 16-year-old stand exhibited similar macrobenthos features to the 60-year-old stand, we speculated that, in the case of macrobenthos, a rehabilitated K. obovata forest can reach its maturity level at a time period of about 15 years in Ximen Island.		[Wang, Qiuxuan; Song, Li; Christakos, George; Wu, Jiaping] Zhejiang Univ, Ocean Coll, Zhoushan 316000, Peoples R China; [Agusti, Susana; Duarte, Carlos] King Abdullah Univ Sci & Technol, Red Sea Res Ctr, Thuwal 23955, Saudi Arabia; [Christakos, George] San Diego State Univ, Dept Geog, San Diego, CA 92182 USA; [Wu, Jiaping] Zhejiang Univ, Ocean Coll, Zhoushan 316000, Peoples R China								10							Marine & Freshwater Biology; Oceanography	WOS:000710870000001		
J	Bayen, Supriti; Mohanty, Trupti Rani; Chanu, Thangjam Nirupada; Johnson, Canciyal; Tiwari, Nitish Kumar; Manna, Ranjan Kumar; Swain, Himanshu Sekhar; Das, Basanta Kumar								Influence of riverine connectivity on phytoplankton abundance and diversity of associated wetlands of River Ganga: A comparative study of an open and a closed wetland								AQUATIC ECOSYSTEM HEALTH & MANAGEMENT				24	4			34	45		10.14321/aehm.024.04.06			OCT-DEC 2021	2021	River connectivity is often described as a key requirement for maintaining the health and biodiversity of associated wetlands of rivers. A comparative study was undertaken to understand the influence of river connectivity on plankton diversity and abundance in an open (Chharaganga Beel) and a closed wetland (Kalobaur Beel) situated on the banks of River Ganga in West Bengal, India. During the present investigation, data revealed that the major groups of phytoplankton recorded were Cyanobacteria (33.12%), Bacillariophyta (29.07%), and Chlorophyta (22.34%) from the open wetland, and Bacillariophyta (47.40%), Euglenozoa (30.68%), and Chlorophyta (10.12%) from the closed one. Shannon diversity (H') and Margalef's species richness index indicate that phytoplankton diversity in the Chharaganga ecosystem was higher than in Kalobaur Beel. A one-way ANOVA showed significant station-wise difference for water turbidity (p<0.05) in both of the beels, and student t test revealed that differences in physico-chemical parameters between the studied beels was statistically significant (p<0.05) for depth, turbidity, conductivity, total hardness, nitrate, total N, phosphate-P, silicate, Ca2+, Mg(2+)and chlorophyll a,whereas abundance of phytoplankton groups was significantly different for Bacillariophyta (p<0.05) and Euglenozoa (p<0.05). The positive correlation of total N with Euglenozoa (r=0.496; p<0.05) might be the cause of favourable conditions for a higher abundance of Euglenozoa in the closed Kalobaur Beel,which is on the verge of partial eutrophication. The hydrological flushing by river water in the Chharaganga wetland maintains the ecological stability. Therefore, restoration of river connectivity is recommended to improve the health of the disconnected wetlands.		[Bayen, Supriti; Mohanty, Trupti Rani; Chanu, Thangjam Nirupada; Johnson, Canciyal; Tiwari, Nitish Kumar; Manna, Ranjan Kumar; Swain, Himanshu Sekhar; Das, Basanta Kumar] ICAR Cent Inland Fisheries Res Inst, Kolkata 700120, India; [Das, Basanta Kumar] ICAR Cent Inland Fisheries Res Inst, Kolkata 700120, India								0							Ecology; Environmental Sciences; Marine & Freshwater Biology; Water Resources	WOS:000771730800006		
J	Ochocka, Agnieszka								ZIPLA<sub>S</sub>: Zooplankton Index for Polish Lakes' Assessment: a new method to assess the ecological status of stratified lakes								ENVIRONMENTAL MONITORING AND ASSESSMENT				193	10					664	10.1007/s10661-021-09390-7			OCT 2021	2021	Zooplankton is widely recognized as a key component of pelagic ecosystems and forms the basis for major trophic webs. Although zooplankton has often been used as an indicator of trophic state, it has not been included as an obligatory element of the water assessment systems compliant with the Water Framework Directive. This article introduces the Zooplankton Index for Polish Lakes' Assessment (ZIPLA(S)) as a new method to assess the ecological status of stratified lakes based on the zooplankton community. The ZIPLA(S) evaluates three aspects of zooplankton communities, namely, taxonomic composition and abundance, diversity of the zooplankton community, and stressor-sensitive species, which are combined into a multimetric index. Following are the metrics used to compose multimetric ZIPLA(S): percentage share of the Rotifer species indicative of high trophy in the indicative group's number (IHTROT; %), ratio of Calanoida to Cyclopoida individual numbers (CA/CY), percentage of tecta form in the population of Keratella cochlearis (TECTA; %), Margalef's index (d), and zooplankton abundance (NZOL; ind./L). ZIPLA(S) responds clearly to eutrophication indicators-the strongest with Secchi disc visibility (Spearman's rank correlation R = 0.86) and slightly weaker with the expressed by total phosphorus (R = -0.74), total nitrogen (R = 0.68) and the catchment pressure expressed by the nutrient loads generated by different types of land use (R = -0.58).		[Ochocka, Agnieszka] Natl Res Inst, Dept Freshwater Protect, Inst Environm Protect, Krucza 5-11D, PL-00548 Warsaw, Poland; [Ochocka, Agnieszka] Natl Res Inst, Dept Freshwater Protect, Inst Environm Protect, Krucza 5-11D, PL-00548 Warsaw, Poland								7							Environmental Sciences	WOS:000697178400002		
J	Wale, Melaku; Abdella, Sofia								Butterfly Diversity and Abundance in the Middle Afromontane Area of Northwestern Ethiopia								PSYCHE-A JOURNAL OF ENTOMOLOGY				2021						8805366	10.1155/2021/8805366			SEP 2 2021	2021	Butterflies are good indicators of environmental health, and they play a critical role in the food chain. Butterfly diversity and abundance were studied for the first time at three forests and their surrounding habitats in northwestern Ethiopia, a borderline ecosystem between the subtropical savannah and the Ethiopian highlands (Afromontane). Butterfly species richness and abundance were assessed using transects between October 2018 and June 2019. Data were analyzed using analysis of variance, correlation and regression analysis, diversity indices, ordination analysis, cluster analysis, and rarefaction curves. A total of 27,568 butterflies were recorded that belonged to three families, five subfamilies, and eight genera. The forest habitat had more butterfly taxa (abundance and diversity) than other habitats. Belenois spp. and Mylothris agathina were the most abundant in all three study locations. Species common to all study areas include Belenois aurota, Belenois raffrayi, Mylothris agathina, Eronia leda, Junonia terea elgiva, and Phalanta eurytis neuritis. Forest edge and woody forest habitats were the richest in terms of both number of species and number of individuals. Equitability (Pielou's index) showed equal distribution of the species, i.e., 0.8 to 0.9, except at the open grassland at Tara Gedam (0.3). Margalef's index varied between habitats and locations showing differences in species richness (from 0.25 at the woody forest of Mount Bezawit to 0.86 at the forest edge of Tara Gedam). Ordination analyses also showed that associations existed between habitats, locations, and dates of sampling. Rarefaction curves rose quickly at the forest edge and woody forest habitats compared to other forests. The cluster analysis discriminated the different habitats. Populations declined during the dry season (December to April). In conclusion, butterfly species diversity and abundance varied with respect to habitat and sampling date (season), although less diverse than other regions in the country where natural forests still widely exist. Butterfly species must be regularly monitored, and their habitats must be preserved for the health of the entire ecosystem.		[Wale, Melaku] Bahir Dar Univ, POB 79, Bahir Dar, Ethiopia; [Abdella, Sofia] Enfranz Secondary Sch, North Gondar, Ethiopia; [Wale, Melaku] Bahir Dar Univ, POB 79, Bahir Dar, Ethiopia								0							Entomology	WOS:000695312700001		
J	Johnson, Canciyal; Sarkar, Uttam Kumar; Koushlesh, Satish Kumar; Das, Archan Kanti; Das, Basanta Kumar; Naskar, Bablu Kumar								Fish assemblage, ecosystem status and potential impact of Nile Tilapia in Halali Reservoir of Central India								ENVIRONMENT DEVELOPMENT AND SUSTAINABILITY				24	6			7753	7775		10.1007/s10668-021-01756-8			JUN 2022	2022	The pattern of spatial fish assemblage, diversity, habitat, and potential impact of Nile tilapia (Oreochromis niloticus) was studied in a tropical reservoir of central India during June 2018-July 2019. A total of 21 species under six orders nine families and 18 genera were recorded which is comparatively low than previous records. The fish abundance similarity showed a maximum similarity of 78% between site 1 and site 3 clusters. The results of species composition showed increased abundance of O. niloticus species (> 80%) in the fishery and have now established feral population in the reservoir. The mean Simpson dominance index (1 - lambda), the Shannon diversity index (H '), Pielou's evenness index (J ') and Margalef's richness index (d) were determined for three different sites followed by Mann-Whitney U test which showed a significant difference at spatial scale. Bray-Curtis cluster analysis of physicochemical parameters showed a similarity of 96% between site 1 and site 2. Comparison with the previous study three physicochemical parameters (total alkalinity, total hardness and chloride) showed the considerable changes. Relationships between fish assemblages and environmental parameters were examined by canonical correspondence analysis (CCA). Six physicochemical parameters (i.e., DO, pH, Nitrate, Mg, Phosphate and Silicate) showed statistically significant to shaping fish diversity (p < 0.05). The high value of dissolved oxygen coupled with low biochemical oxygen demand and other nutrient levels indicates that the water body is moderately oligotrophic in nature. The responsible factors for declining indigenous fish population and threats are discussed. The study recommends specific management measures which could be useful to develop a sustainable fishery practice vis-a-vis conservation of fish diversity.		[Johnson, Canciyal; Sarkar, Uttam Kumar; Koushlesh, Satish Kumar; Das, Archan Kanti; Das, Basanta Kumar; Naskar, Bablu Kumar] ICAR Cent Inland Fisheries Res Inst, Kolkata 700120, India; [Sarkar, Uttam Kumar] ICAR Cent Inland Fisheries Res Inst, Kolkata 700120, India								5							Green & Sustainable Science & Technology; Environmental Sciences	WOS:000685771600001		
